ID,Depth,Surface Area
226230A,126,4940000.0
226230A,127,5387500.0
226230A,128,5545208.333333333
226230A,129,5702916.666666667
226230A,130,5860625.0
226230A,131,6221875.0
226230A,132,6583125.0
226230A,133,6728437.5
226230A,134,6873750.0
226230A,135,7196875.0
226230A,136,7735625.0
226230A,137,7744791.666666667
226230A,138,7753958.333333333
226230A,139,7763125.0
226230A,140,7811250.0
