ID,Depth,Surface Area
294.1,505,1863750
294.1,506,1970625
294.1,507,2300625
294.1,508,2427500
294.1,509,2599375
294.1,510,2675000
294.1,511,2748125
294.1,512,2755000
294.1,513,2811875
