ID,Depth,Surface Area
412106,828,461875
412106,829,499375
412106,830,579375
412106,831,628125
412106,832,686250
412106,833,760625
412106,834,931250
412106,835,1088750
412106,836,1282500
412106,837,1426250
412106,838,1543125
412106,839,1765625
412106,840,1940000
412106,841,2175000
412106,842,2358125
412106,843,2663750
412106,844,2970625
412106,845,3253125
412106,846,3425625
412106,847,3506875
