ID,Depth,Surface Area,Number of images
410573,375.0,36205937.5,
410573,376.0,36248125.0,
410573,377.0,36290312.5,
410573,378.0,36332500.0,
410573,379.0,36374687.5,
410573,380.0,36416875.0,
410573,381.0,36459062.5,
410573,382.0,36501250.0,
410573,382.0,36501250.0,74.0
410573,383.0,36543437.5,
410573,384.0,36585625.0,
410573,385.0,36627812.5,
410573,386.0,36670000.0,
410573,387.0,36712187.5,
410573,388.0,36754375.0,
410573,389.0,36796562.5,
410573,390.0,36838750.0,
410573,390.0,36838750.0,25.0
410573,391.0,36880937.5,
410573,392.0,36923125.0,
410573,393.0,36965312.5,
410573,394.0,37007500.0,
410573,395.0,37049687.5,
