ID,Depth,Surface Area,Number of images
219027,88.0,50000.0,
219027,89.0,105000.0,7.0
219027,89.0,105000.0,
219027,90.0,160000.0,
219027,91.0,215000.0,10.0
219027,92.0,216250.0,31.0
219027,93.0,240625.0,28.0
219027,94.0,285000.0,17.0
219027,95.0,328437.5,
219027,96.0,371875.0,13.0
219027,97.0,464375.0,21.0
219027,98.0,471875.0,23.0
219027,99.0,525000.0,37.0
219027,100.0,588125.0,54.0
219027,101.0,620625.0,95.0
219027,102.0,645000.0,665.0
219027,102.0,645000.0,
219027,103.0,669375.0,
219027,104.0,693750.0,
219027,105.0,718125.0,
219027,106.0,742500.0,
219027,107.0,766875.0,
