ID,Depth,Surface Area,Number of images
sp-o10606,154.0,-289375.0,
sp-o10606,155.0,-9375.0,
sp-o10606,156.0,270625.0,90.0
sp-o10606,156.0,270625.0,
sp-o10606,157.0,550625.0,144.0
sp-o10606,158.0,1569375.0,479.0
sp-o10606,159.0,1970000.0,327.0
sp-o10606,160.0,2152500.0,61.0
sp-o10606,160.0,2152500.0,
sp-o10606,161.0,2335000.0,
sp-o10606,162.0,2517500.0,
