ID,Depth,Surface Area,Number of images
143048A,84.0,4375.0,
143048A,85.0,18125.0,
143048A,86.0,31875.0,16.0
143048A,86.0,31875.0,
143048A,87.0,45625.0,82.0
143048A,88.0,54375.0,7.0
143048A,89.0,57500.0,
143048A,90.0,60625.0,3.0
143048A,91.0,81250.0,61.0
143048A,92.0,99375.0,291.0
143048A,93.0,114375.0,55.0
143048A,94.0,117187.5,
143048A,95.0,120000.0,
143048A,95.0,120000.0,67.0
143048A,96.0,122812.5,
143048A,97.0,125625.0,
143048A,98.0,128437.5,
