ID,Depth,Surface Area,Number of images
229406A,175.0,3380000.0,
229406A,176.0,3575000.0,
229406A,177.0,3770000.0,136.0
229406A,177.0,3770000.0,
229406A,178.0,3965000.0,58.0
229406A,179.0,4282500.0,79.0
229406A,180.0,4551875.0,168.0
229406A,181.0,4800625.0,139.0
229406A,182.0,4944375.0,464.0
229406A,182.0,4944375.0,
229406A,183.0,5088125.0,
229406A,184.0,5231875.0,
229406A,185.0,5375625.0,
