ID,Depth,Surface Area,Number of images
203042,112.0,60000.0,
203042,113.0,100625.0,
203042,114.0,141250.0,
203042,115.0,181875.0,1.0
203042,115.0,181875.0,
203042,116.0,222500.0,
203042,117.0,263125.0,
203042,118.0,303750.0,
203042,119.0,344375.0,
203042,120.0,385000.0,5.0
203042,121.0,440000.0,5.0
203042,122.0,525625.0,8.0
203042,123.0,565625.0,10.0
203042,124.0,656250.0,
203042,125.0,746875.0,4.0
203042,126.0,804687.5,
203042,127.0,862500.0,52.0
203042,128.0,906250.0,69.0
203042,129.0,963125.0,
203042,129.0,963125.0,427.0
203042,130.0,1020000.0,
203042,131.0,1076875.0,
203042,132.0,1133750.0,
203042,133.0,1190625.0,
203042,134.0,1247500.0,
