ID,Depth,Surface Area,Number of images
RE690,575.0,9375.0,8.0
RE690,575.0,9375.0,
RE690,576.0,53125.0,46.0
RE690,577.0,111250.0,56.0
RE690,578.0,143125.0,50.0
RE690,579.0,197500.0,99.0
RE690,580.0,241250.0,117.0
RE690,581.0,280000.0,42.0
RE690,582.0,398125.0,33.0
RE690,583.0,466250.0,58.0
RE690,584.0,488750.0,
RE690,584.0,488750.0,4.0
RE690,585.0,511250.0,
RE690,586.0,533750.0,
RE690,587.0,556250.0,
RE690,588.0,578750.0,
RE690,589.0,601250.0,
