ID,Depth,Surface Area,Number of images
419080,408.0,1338750.0,
419080,409.0,1552812.5,
419080,410.0,1766875.0,
419080,411.0,1980937.5,
419080,412.0,2195000.0,8.0
419080,412.0,2195000.0,
419080,413.0,2409062.5,
419080,414.0,2623125.0,67.0
419080,415.0,3186250.0,
419080,416.0,3749375.0,76.0
419080,417.0,4063750.0,
419080,418.0,4378125.0,59.0
419080,419.0,4743125.0,
419080,420.0,5108125.0,5.0
419080,421.0,5506250.0,
419080,422.0,5904375.0,31.0
419080,423.0,6290937.5,
419080,424.0,6677500.0,27.0
419080,425.0,7218125.0,
419080,426.0,7758750.0,98.0
419080,427.0,8282500.0,
419080,428.0,8806250.0,44.0
419080,429.0,9358125.0,
419080,430.0,9910000.0,98.0
419080,431.0,10347500.0,
419080,432.0,10785000.0,3.0
419080,433.0,11074375.0,
419080,434.0,11363750.0,2.0
419080,435.0,12048437.5,
419080,436.0,12733125.0,4.0
419080,437.0,13280625.0,
419080,438.0,13828125.0,
419080,439.0,14375625.0,
419080,440.0,14923125.0,2.0
419080,441.0,15335625.0,
419080,442.0,15748125.0,1.0
419080,443.0,16476875.0,
419080,444.0,17205625.0,10.0
419080,445.0,17732500.0,
419080,446.0,18259375.0,42.0
419080,447.0,18990312.5,
419080,448.0,19721250.0,38.0
419080,448.0,19721250.0,
419080,449.0,20452187.5,
419080,450.0,21183125.0,
419080,451.0,21914062.5,
419080,452.0,22645000.0,
419080,453.0,23375937.5,
