ID,Depth,Surface Area,Number of images
143234A,56.0,566875.0,
143234A,57.0,1358750.0,599.0
143234A,57.0,1358750.0,
143234A,58.0,2150625.0,78.0
143234A,59.0,2586875.0,53.0
143234A,60.0,3070000.0,94.0
143234A,61.0,3404375.0,65.0
143234A,62.0,3975000.0,40.0
143234A,63.0,4470000.0,70.0
143234A,64.0,4933750.0,54.0
143234A,65.0,5391875.0,174.0
143234A,65.0,5391875.0,
143234A,66.0,5850000.0,
143234A,67.0,6308125.0,
143234A,68.0,6766250.0,
