ID,Depth,Surface Area,Number of images
138012A,93.0,-625.0,
138012A,94.0,6250.0,19.0
138012A,94.0,6250.0,
138012A,95.0,13125.0,11.0
138012A,96.0,34375.0,17.0
138012A,97.0,48125.0,61.0
138012A,98.0,61250.0,100.0
138012A,99.0,90000.0,129.0
138012A,100.0,116875.0,419.0
138012A,101.0,121875.0,389.0
138012A,101.0,121875.0,
138012A,102.0,126875.0,
138012A,103.0,131875.0,
138012A,104.0,136875.0,
