ID,Depth,Surface Area,Number of images
410102,303.0,2368125.0,
410102,304.0,2903437.5,
410102,305.0,3438750.0,
410102,306.0,3974062.5,
410102,307.0,4509375.0,1.0
410102,307.0,4509375.0,
410102,308.0,5044687.5,
410102,309.0,5580000.0,1.0
410102,310.0,5960937.5,
410102,311.0,6341875.0,5.0
410102,312.0,6550937.5,
410102,313.0,6760000.0,1.0
410102,314.0,6843437.5,
410102,315.0,6926875.0,5.0
410102,316.0,7457421.875,
410102,317.0,7987968.75,
410102,318.0,8518515.625,
410102,319.0,9049062.5,
410102,320.0,9579609.375,
410102,321.0,10110156.25,
410102,322.0,10640703.125,
410102,323.0,11171250.0,4.0
410102,324.0,11507968.75,
410102,325.0,11844687.5,
410102,326.0,12181406.25,
410102,327.0,12518125.0,17.0
410102,328.0,13008125.0,
410102,329.0,13498125.0,7.0
410102,330.0,13822187.5,
410102,331.0,14146250.0,8.0
410102,332.0,15140312.5,
410102,333.0,16134375.0,8.0
410102,334.0,16542187.5,
410102,335.0,16950000.0,5.0
410102,336.0,17680937.5,
410102,337.0,18411875.0,10.0
410102,338.0,18828750.0,
410102,339.0,19245625.0,14.0
410102,340.0,19646250.0,
410102,341.0,20046875.0,32.0
410102,342.0,20629375.0,
410102,343.0,21211875.0,49.0
410102,344.0,21902812.5,
410102,345.0,22593750.0,36.0
410102,346.0,23255312.5,
410102,347.0,23916875.0,29.0
410102,348.0,24605312.5,
410102,349.0,25293750.0,24.0
410102,350.0,25826250.0,
410102,351.0,26358750.0,29.0
410102,352.0,26759375.0,
410102,353.0,27160000.0,28.0
410102,354.0,27828437.5,
410102,355.0,28496875.0,30.0
410102,356.0,29007812.5,
410102,357.0,29518750.0,22.0
410102,358.0,30010625.0,
410102,359.0,30502500.0,27.0
410102,360.0,31112187.5,
410102,361.0,31721875.0,25.0
410102,362.0,32122812.5,
410102,363.0,32523750.0,23.0
410102,364.0,32968437.5,
410102,365.0,33413125.0,23.0
410102,366.0,33793125.0,
410102,367.0,34173125.0,22.0
410102,368.0,34676562.5,
410102,369.0,35180000.0,15.0
410102,370.0,35636562.5,
410102,371.0,36093125.0,21.0
410102,372.0,36682187.5,
410102,373.0,37271250.0,22.0
410102,374.0,37563750.0,
410102,375.0,37856250.0,21.0
410102,376.0,38130937.5,
410102,377.0,38405625.0,40.0
410102,378.0,38515000.0,
410102,379.0,38624375.0,9.0
410102,379.0,38624375.0,
410102,380.0,38733750.0,
410102,381.0,38843125.0,
410102,382.0,38952500.0,
410102,383.0,39061875.0,
410102,384.0,39171250.0,
