ID,Depth,Surface Area,Number of images
410542,1102.0,32187.5,
410542,1103.0,57890.625,
410542,1104.0,83593.75,
410542,1105.0,109296.875,
410542,1106.0,135000.0,2.0
410542,1106.0,135000.0,
410542,1107.0,160703.125,
410542,1108.0,186406.25,
410542,1109.0,212109.375,
410542,1110.0,237812.5,
410542,1111.0,263515.625,
410542,1112.0,289218.75,
410542,1113.0,314921.875,
410542,1114.0,340625.0,13.0
410542,1115.0,364375.0,
410542,1116.0,388125.0,
410542,1117.0,411875.0,
410542,1118.0,435625.0,27.0
410542,1119.0,450000.0,
410542,1120.0,464375.0,
410542,1121.0,478750.0,
410542,1122.0,493125.0,38.0
410542,1123.0,515312.5,
410542,1124.0,537500.0,49.0
410542,1125.0,568750.0,
410542,1126.0,600000.0,68.0
410542,1127.0,630312.5,
410542,1128.0,660625.0,73.0
410542,1129.0,688125.0,
410542,1130.0,715625.0,52.0
410542,1131.0,740000.0,
410542,1132.0,764375.0,58.0
410542,1133.0,791562.5,
410542,1134.0,818750.0,55.0
410542,1135.0,843125.0,
410542,1136.0,867500.0,62.0
410542,1137.0,898437.5,
410542,1138.0,929375.0,73.0
410542,1139.0,966875.0,
410542,1140.0,1004375.0,79.0
410542,1141.0,1014687.5,
410542,1142.0,1025000.0,116.0
410542,1143.0,1052812.5,
410542,1144.0,1080625.0,97.0
410542,1145.0,1095937.5,
410542,1146.0,1111250.0,102.0
410542,1147.0,1142812.5,
410542,1148.0,1174375.0,92.0
410542,1149.0,1182656.25,
410542,1150.0,1190937.5,
410542,1151.0,1199218.75,
410542,1152.0,1207500.0,
410542,1152.0,1207500.0,30.0
410542,1153.0,1215781.25,
410542,1154.0,1224062.5,
410542,1155.0,1232343.75,
410542,1156.0,1240625.0,
410542,1157.0,1248906.25,
