ID,Depth,Surface Area,Number of images
210117,163.0,5609375.0,
210117,164.0,5881875.0,
210117,165.0,6154375.0,
210117,166.0,6426875.0,
210117,167.0,6699375.0,13.0
210117,167.0,6699375.0,
210117,168.0,6971875.0,13.0
210117,169.0,7548125.0,24.0
210117,170.0,8071250.0,36.0
210117,171.0,8205000.0,34.0
210117,172.0,8526875.0,17.0
210117,173.0,9059375.0,11.0
210117,174.0,9621250.0,92.0
210117,175.0,10013750.0,47.0
210117,176.0,10374375.0,58.0
210117,177.0,10786875.0,50.0
210117,178.0,11227500.0,36.0
210117,179.0,11772500.0,117.0
210117,180.0,12056250.0,113.0
210117,181.0,12515625.0,111.0
210117,182.0,13036250.0,106.0
210117,183.0,13390625.0,202.0
210117,184.0,13832500.0,52.0
210117,185.0,14210625.0,
210117,185.0,14210625.0,113.0
210117,186.0,14588750.0,
210117,187.0,14966875.0,
210117,188.0,15345000.0,
210117,189.0,15723125.0,
210117,190.0,16101250.0,
