ID,Depth,Surface Area,Number of images
416030,459.0,1550000.0,
416030,460.0,1635312.5,
416030,461.0,1720625.0,
416030,462.0,1805937.5,
416030,463.0,1891250.0,
416030,464.0,1976562.5,
416030,465.0,2061875.0,17.0
416030,465.0,2061875.0,
416030,466.0,2147187.5,
416030,467.0,2232500.0,2.0
416030,468.0,2349687.5,
416030,469.0,2466875.0,
416030,470.0,2584062.5,
416030,471.0,2701250.0,
416030,472.0,2818437.5,
416030,473.0,2935625.0,16.0
416030,474.0,3064687.5,
416030,475.0,3193750.0,5.0
416030,476.0,3279687.5,
416030,477.0,3365625.0,28.0
416030,478.0,3449687.5,
416030,479.0,3533750.0,17.0
416030,480.0,3773125.0,
416030,481.0,4012500.0,10.0
416030,482.0,4092500.0,
416030,483.0,4172500.0,36.0
416030,484.0,4230937.5,
416030,485.0,4289375.0,21.0
416030,486.0,4446875.0,
416030,487.0,4604375.0,36.0
416030,488.0,4763437.5,
416030,489.0,4922500.0,41.0
416030,490.0,5006875.0,
416030,491.0,5091250.0,23.0
416030,492.0,5280000.0,
416030,493.0,5468750.0,30.0
416030,494.0,5761875.0,
416030,495.0,6055000.0,6.0
416030,496.0,6136875.0,
416030,497.0,6218750.0,7.0
416030,498.0,6400625.0,
416030,499.0,6582500.0,12.0
416030,500.0,6744687.5,
416030,501.0,6906875.0,35.0
416030,502.0,7017500.0,
416030,503.0,7128125.0,107.0
416030,504.0,7304375.0,
416030,505.0,7480625.0,26.0
416030,506.0,7656875.0,
416030,507.0,7833125.0,8.0
416030,508.0,7978437.5,
416030,509.0,8123750.0,8.0
416030,510.0,8314375.0,
416030,511.0,8505000.0,15.0
416030,512.0,8630937.5,
416030,513.0,8756875.0,14.0
416030,514.0,9074375.0,
416030,515.0,9391875.0,
416030,515.0,9391875.0,113.0
416030,516.0,9709375.0,
416030,517.0,10026875.0,
416030,518.0,10344375.0,
416030,519.0,10661875.0,
416030,520.0,10979375.0,
