ID,Depth,Surface Area,Number of images
401027,157.0,5249375.0,
401027,158.0,9218125.0,
401027,159.0,13186875.0,
401027,160.0,17155625.0,
401027,161.0,21124375.0,
401027,162.0,25093125.0,
401027,163.0,29061875.0,
401027,164.0,33030625.0,16.0
401027,164.0,33030625.0,
401027,165.0,36999375.0,
401027,166.0,40968125.0,37.0
401027,167.0,47487812.5,
401027,168.0,54007500.0,42.0
401027,169.0,62458750.0,
401027,170.0,70910000.0,54.0
401027,171.0,77200000.0,
401027,172.0,83490000.0,79.0
401027,173.0,87642812.5,
401027,174.0,91795625.0,106.0
401027,175.0,96036875.0,
401027,176.0,100278125.0,103.0
401027,177.0,106675000.0,
401027,178.0,113071875.0,96.0
401027,179.0,118896562.5,
401027,180.0,124721250.0,109.0
401027,181.0,130229687.5,
401027,182.0,135738125.0,105.0
401027,183.0,142570625.0,
401027,184.0,149403125.0,72.0
401027,185.0,156743437.5,
401027,186.0,164083750.0,91.0
401027,187.0,170223125.0,
401027,188.0,176362500.0,73.0
401027,189.0,185539375.0,
401027,190.0,194716250.0,
401027,190.0,194716250.0,170.0
401027,191.0,203893125.0,
401027,192.0,213070000.0,
401027,193.0,222246875.0,
401027,194.0,231423750.0,
401027,195.0,240600625.0,
