ID,Depth,Surface Area,Number of images
412106,821.0,195000.0,
412106,822.0,233125.0,
412106,823.0,271250.0,
412106,824.0,309375.0,
412106,825.0,347500.0,
412106,826.0,385625.0,
412106,827.0,423750.0,
412106,828.0,461875.0,
412106,828.0,461875.0,23.0
412106,829.0,500000.0,54.0
412106,830.0,581250.0,82.0
412106,831.0,628125.0,86.0
412106,832.0,687500.0,111.0
412106,833.0,759375.0,70.0
412106,834.0,926250.0,48.0
412106,835.0,1094375.0,74.0
412106,836.0,1288125.0,43.0
412106,837.0,1431250.0,87.0
412106,838.0,1563750.0,35.0
412106,839.0,1768750.0,14.0
412106,840.0,1950000.0,18.0
412106,841.0,2205000.0,15.0
412106,842.0,2301875.0,42.0
412106,843.0,2671875.0,54.0
412106,844.0,3009375.0,73.0
412106,845.0,3295000.0,71.0
412106,846.0,3455000.0,93.0
412106,847.0,3552500.0,
412106,847.0,3552500.0,75.0
412106,848.0,3650000.0,
412106,849.0,3747500.0,
412106,850.0,3845000.0,
412106,851.0,3942500.0,
412106,852.0,4040000.0,
